t_stamp,drift,batch_loss,avg_loss,cum_loss,mincum_loss,PH
250,0,0.4210825351337707,0.44575360975082545,-7.943674159509759,-7.943674159509759,-0.12467107461705496
255,0,0.38536094768405393,0.44454575650949,-8.102858968335195,-8.102858968335195,-0.15918480882543573
260,0,0.39917200773632694,0.44365607516099664,-8.247343035759863,-8.247343035759863,-0.1444840674246688
265,0,0.5015066263270249,0.44476858576034334,-8.290604995193181,-8.290604995193181,-0.0432619594333179
270,0,0.23281397382220964,0.4407694421388691,-8.598560463509841,-8.598560463509841,-0.3079554683166599
275,0,0.4017482931304358,0.4400468282683425,-8.73685899864775,-8.73685899864775,-0.13829853513790802
280,0,0.40983112869990934,0.4394974519125528,-8.866525321860392,-8.866525321860392,-0.1296663232126427
285,0,0.3048070189331159,0.43709226560934855,-9.098810568536623,-9.098810568536623,-0.23228524667623063
290,0,0.3495535246189269,0.4355564982235517,-9.284813542141247,-9.284813542141247,-0.1860029736046247
295,0,0.3193049549544787,0.4335521612706366,-9.499060748457405,-9.499060748457405,-0.21424720631615735
300,0,0.3593124123884038,0.4322938604421242,-9.672042196511125,-9.672042196511125,-0.1729814480537204
305,0,0.3383352559382134,0.4307278837003924,-9.864434824273303,-9.864434824273303,-0.19239262776217814
310,0,0.3270364728765671,0.4290280245065592,-10.066426375903294,-10.066426375903294,-0.20199155162999105
315,0,0.2891521208084004,0.42677196154368563,-10.304046216638579,-10.304046216638579,-0.23761984073528453
320,0,0.296896875556682,0.4247104522423046,-10.531859793324202,-10.531859793324202,-0.22781357668562308
325,0,0.431987596832634,0.4248241576265285,-10.624696354118095,-10.624696354118095,-0.09283656079389324
330,0,0.3465540233103109,0.4236200017139713,-10.801762332521754,-10.801762332521754,-0.17706597840365923
335,0,0.5116474527074933,0.4249537509714489,-10.81506863078571,-10.81506863078571,-0.013306298263955796
340,0,0.9289383806993486,0.4324759096241041,-10.418606159710466,-10.81506863078571,0.39646247107524424
345,1,0.8275191768604294,0.43828536943640295,-10.12937235228644,-10.81506863078571,0.68569627849927
350,1,0.9386351032382072,0.4455368148538204,-9.736274063902053,-10.81506863078571,1.0787945668836567
355,1,0.9261926393781902,0.45240332663273997,-9.362484751156604,-10.81506863078571,1.4525838796291062
360,1,0.9322473886172101,0.4591616937029438,-8.989399056242338,-10.81506863078571,1.8256695745433724
365,1,0.4829384787472872,0.45949192682855966,-9.06595250432361,-10.81506863078571,1.7491161264621002
370,1,0.31539618079990883,0.45751801249940005,-9.308074336023102,-10.81506863078571,1.5069942947626078
375,1,0.15544280730208376,0.45343591513186876,-9.706067443852886,-10.81506863078571,1.109001186932824
380,1,0.06762924362584186,0.4482918261784551,-10.186730026405499,-10.81506863078571,0.628338604380211
385,0,0.133461855659683,0.444149326566366,-10.597417497312183,-10.81506863078571,0.21765113347352738
390,0,0.12629310653536355,0.439608523423066,-11.010732914199885,-11.010732914199885,-0.19566428341417463
395,0,0.09747329709315662,0.4347897174184194,-11.448049334525148,-11.448049334525148,-0.4373164203252635
400,0,0.19092007024613283,0.43140263898547093,-11.788531903264486,-11.788531903264486,-0.340482568739338
405,0,0.16817457789441195,0.4277967751349085,-12.148154100504982,-12.148154100504982,-0.3596221972404958
410,0,0.24027177184498139,0.4252626534688284,-12.433144982128828,-12.433144982128828,-0.28499088162384645
415,0,0.12255730567657945,0.4212265821649317,-12.83181425861718,-12.83181425861718,-0.39866927648835215
420,0,0.1394841092622551,0.4175194443635807,-13.209849593718506,-13.209849593718506,-0.37803533510132503
425,0,0.18282164268957182,0.41447142096521694,-13.541499371994151,-13.541499371994151,-0.33164977827564535
430,0,0.1357155461301294,0.41089762769810045,-13.916681453562122,-13.916681453562122,-0.3751820815679707
435,0,0.2149724243005365,0.40841756183230843,-14.210126591093893,-14.210126591093893,-0.29344513753177104
440,0,0.11838020043948146,0.40479209481489814,-14.596538485469308,-14.596538485469308,-0.38641189437541534
445,0,0.25512676481715696,0.4029443746914692,-14.844356095343619,-14.844356095343619,-0.24781760987431056
450,0,0.23227057565612297,0.4008629868983552,-15.11294850658585,-15.11294850658585,-0.2685924112422313
455,0,0.0749319324262263,0.3969361067239922,-15.534952680883615,-15.534952680883615,-0.42200417429776493
460,0,0.161757483470336,0.39413636120906775,-15.867331558622347,-15.867331558622347,-0.33237887773873176
465,0,0.10376422944004075,0.3907202184823733,-16.25428754766468,-16.25428754766468,-0.38695598904233464
470,0,0.19551256561202543,0.3884503620536483,-16.54722534410631,-16.54722534410631,-0.29293779644162754
475,0,0.1365909019412292,0.3855554257305171,-16.896189867895597,-16.896189867895597,-0.348964523789288
480,0,0.27843365443783885,0.3843381328749185,-17.102094346332677,-17.102094346332677,-0.20590447843708048
485,0,0.11724672287461332,0.38133710579626345,-17.466184729254326,-17.466184729254326,-0.3640903829216491
490,0,0.15188834146368674,0.37878767508145705,-17.7930840628721,-17.7930840628721,-0.32689933361777435
495,0,0.21191136985933917,0.3769538695295657,-18.058126562542327,-18.058126562542327,-0.2650424996702263
500,0,0.08019590829259356,0.3737282395161204,-18.451658893765853,-18.451658893765853,-0.3935323312235255
505,0,0.1148821731352564,0.370944948479767,-18.807721669110364,-18.807721669110364,-0.3560627753445118
510,0,0.1886449368869742,0.3690055866543118,-19.088082318877703,-19.088082318877703,-0.28036064976733854
515,0,0.1570591978612716,0.3667745720354378,-19.39779769305187,-19.39779769305187,-0.30971537417416783
520,0,0.2168619397270602,0.36521298211555886,-19.64614873544037,-19.64614873544037,-0.24835104238849937
525,0,0.09927861916897403,0.3624713907449756,-20.009341507016373,-20.009341507016373,-0.3631927715760028
530,0,0.06938534682002513,0.3594807168273741,-20.399436877023724,-20.399436877023724,-0.3900953700073515
535,0,0.11008999426820214,0.35696161861970566,-20.746308501375232,-20.746308501375232,-0.34687162435150753
540,0,0.22053646214003328,0.3555973670549089,-20.98136940629011,-20.98136940629011,-0.23506090491487797
545,0,0.16649088537117285,0.3537250256520996,-21.26860354657104,-21.26860354657104,-0.28723414028092975
550,0,0.12573195726930236,0.35148979949148396,-21.594361388793224,-21.594361388793224,-0.32575784222218473
555,0,0.15488262704528483,0.3495809919920063,-21.889059753739947,-21.889059753739947,-0.2946983649467221
560,0,0.24521989836556388,0.3485775199379059,-22.092417375312287,-22.092417375312287,-0.20335762157234072
565,0,0.09438520173682549,0.34615664071694324,-22.444188814292406,-22.444188814292406,-0.3517714389801192
570,0,0.15054553112506416,0.34431125289060477,-22.73795453605795,-22.73795453605795,-0.29376572176554205
575,0,0.18177613580793966,0.3427922331047855,-22.998970633354794,-22.998970633354794,-0.26101609729684583
580,0,0.07117417368309172,0.3402772510731032,-23.36807371074481,-23.36807371074481,-0.36910307739001524
585,0,0.12487371888526007,0.33830107187871933,-23.681501063738267,-23.681501063738267,-0.3134273529934575
590,0,0.2271869603976639,0.3372909435925279,-23.891605046933133,-23.891605046933133,-0.21010398319486612
595,0,0.13030907053154916,0.33542624203342,-24.196722218435006,-24.196722218435006,-0.30511717150187323
600,0,0.1661609084166648,0.3339149444118418,-24.464476254430185,-24.464476254430185,-0.26775403599517844
605,0,0.29130351896638673,0.3335378521512625,-24.606710587615062,-24.606710587615062,-0.14223433318487722
610,0,0.07302711615685908,0.3312526702565748,-24.96493614171478,-24.96493614171478,-0.3582255540997181
615,0,0.16221916594900126,0.3297828136973785,-25.23249978946316,-25.23249978946316,-0.2675636477483785
620,0,0.16804334646578914,0.32838850794538205,-25.49284495094275,-25.49284495094275,-0.2603451614795915
625,0,0.14592529671144333,0.326828993319451,-25.77374864755076,-25.77374864755076,-0.28090369660801073
630,0,0.20695356786519636,0.32581309988339796,-25.992608179568965,-25.992608179568965,-0.21885953201820385
635,0,0.3002720288634835,0.32559846903449113,-26.117934619739977,-26.117934619739977,-0.1253264401710119
640,0,0.1512065394911107,0.32414520295496296,-26.39087328320383,-26.39087328320383,-0.2729386634638544
645,0,0.24869107097094503,0.32352161508732646,-26.565703827320213,-26.565703827320213,-0.1748305441163822
650,0,0.11369133210849844,0.32180169473504094,-26.873814189946756,-26.873814189946756,-0.3081103626265431
655,0,0.14572303121093225,0.32037016088525144,-27.148461319621077,-27.148461319621077,-0.2746471296743209
660,0,0.09678911060712207,0.3185670878991375,-27.470239296913093,-27.470239296913093,-0.3217779772920153
665,0,0.20765981345595136,0.3176798297035921,-27.680259313160736,-27.680259313160736,-0.21002001624764333
670,1,0.9277590809669016,0.32252172852314215,-27.17502196071698,-27.680259313160736,0.505237352443757
675,1,0.9842587133336957,0.3277322559625953,-26.61849550334588,-27.680259313160736,1.061763809814856
680,1,0.9665274335116865,0.3327228432871976,-26.084690913121392,-27.680259313160736,1.595568400039344
685,1,0.7745201037525733,0.33614762825204547,-25.746318437620868,-27.680259313160736,1.933940875539868
690,1,0.7840922243055928,0.3395933559139958,-25.40181956922927,-27.680259313160736,2.2784397439314645
695,1,0.8055327697555352,0.3431501453326335,-25.039436944806372,-27.680259313160736,2.640822368354364
700,1,0.44457401221090825,0.3439185079604992,-25.038781440555965,-27.680259313160736,2.6414778726047707
705,1,0.4614219916055221,0.3448019927999355,-25.02216144175038,-27.680259313160736,2.658097871410355
710,1,0.2820554845446438,0.3443337352756423,-25.184439692481384,-27.680259313160736,2.4958196206793524
715,1,0.3357426565148608,0.3442700976551921,-25.292967133621715,-27.680259313160736,2.3872921795390205
720,1,0.9525126293440241,0.3487424692117277,-24.78919697348942,-27.680259313160736,2.891062339671315
725,1,0.5754053257142255,0.35039694261685544,-24.66418859039205,-27.680259313160736,3.016070722768685
730,1,0.6691550831363097,0.3527067842148225,-24.447740291470566,-27.680259313160736,3.2325190216901696
735,1,0.16796014696013972,0.35137767171658735,-24.731157816227014,-27.680259313160736,2.9491014969337215
740,1,0.1356439368512646,0.3498367164675493,-25.045350595843303,-27.680259313160736,2.6349087173174333
745,1,0.24145495813525303,0.349068051514838,-25.252963689222888,-27.680259313160736,2.427295623937848
750,1,0.23199583744222535,0.34824359930305904,-25.469211451083723,-27.680259313160736,2.211047862077013
755,1,0.36188547977179636,0.3483389970685747,-25.5556649683805,-27.680259313160736,2.1245943447802347
760,1,0.22335110570267375,0.3474710256007559,-25.779784888278588,-27.680259313160736,1.9004744248821481
765,1,0.30780780358751436,0.3471974861385956,-25.919174570829668,-27.680259313160736,1.761084742331068
770,1,0.14560255900256175,0.34581669896643097,-26.219388710793538,-27.680259313160736,1.4608706023671978
775,1,0.14892541235220064,0.34447730245885116,-26.51494060090019,-27.680259313160736,1.1653187122605466
780,1,0.33528873695245753,0.3444152175567809,-26.624067081504514,-27.680259313160736,1.0561922316562224
785,1,0.2408370200650566,0.34372006186891696,-26.826950123308375,-27.680259313160736,0.8533091898523608
790,1,0.17056406894528878,0.3425656885827595,-27.098951742945847,-27.680259313160736,0.5813075702148893
795,0,0.17284970301185046,0.34144174165844887,-27.36754378159245,-27.680259313160736,0.312715531568287
800,0,0.1857199469155605,0.34034510930110456,-27.622168943977993,-27.680259313160736,0.05809036918274302
805,0,0.11216966058834059,0.33874947679262374,-27.94874876018228,-27.94874876018228,-0.268489447021544
810,0,0.10741704880421879,0.3371430015982598,-28.278474712976323,-28.278474712976323,-0.3297259527940426
815,0,0.262544507288211,0.33662852922370773,-28.452558734911822,-28.452558734911822,-0.17408402193549932
820,0,0.24172674578337286,0.335978517008363,-28.646810506136813,-28.646810506136813,-0.19425177122499093
825,0,0.12759083814591946,0.3345609137507954,-28.95378058174169,-28.95378058174169,-0.30697007560487677
830,0,0.1535901464690576,0.333338138296189,-29.233528573568822,-29.233528573568822,-0.27974799182713284
835,0,0.27552707414388705,0.3329501445770461,-29.390951644001984,-29.390951644001984,-0.15742307043316117
840,0,0.17477527665363826,0.33189564545755673,-29.648072012805905,-29.648072012805905,-0.2571203688039212
845,0,0.23748968370953577,0.33127044041286785,-29.841852769509238,-29.841852769509238,-0.19378075670333317
850,0,0.19415021275318817,0.3303683336519489,-30.078070890408,-30.078070890408,-0.23621812089876215
855,0,0.30882179703997564,0.33022750661526934,-30.199476599983296,-30.199476599983296,-0.12140570957529562
860,0,0.20370542905169783,0.3294059346830384,-30.425177105614637,-30.425177105614637,-0.22570050563134103
865,0,0.09176852649176377,0.32787279011406245,-30.76128136923694,-30.76128136923694,-0.3361042636223033
870,0,0.1663774395896748,0.3268375635081369,-31.021741493155403,-31.021741493155403,-0.2604601239184632
875,0,0.20969464407887597,0.3260914302633645,-31.238138279339893,-31.238138279339893,-0.21639678618448954
880,0,0.16258687814776457,0.325056591325924,-31.500607992518056,-31.500607992518056,-0.26246971317816303
885,0,0.17684174774998315,0.3241244224984024,-31.74789066726648,-31.74789066726648,-0.2472826747484227
890,0,0.27698998692368587,0.32382983227606044,-31.894730512618857,-31.894730512618857,-0.14683984535237826
895,0,0.20042904956632007,0.32306336778718003,-32.11736483083972,-32.11736483083972,-0.22263431822086233
900,0,0.20343799337911544,0.3223249395500932,-32.3362517770107,-32.3362517770107,-0.2188869461709828
905,0,0.2663057387545792,0.3219812634715931,-32.49192730172771,-32.49192730172771,-0.15567552471701163
910,0,0.169829059321227,0.32105350612921285,-32.7431517485357,-32.7431517485357,-0.2512244468079885
915,0,0.27720562093403694,0.3207877613704542,-32.886733888972124,-32.886733888972124,-0.14358214043642192
920,0,0.2726326454768747,0.32049767031085435,-33.03459891380611,-33.03459891380611,-0.14786502483398323
925,0,0.25588394730973163,0.3201107617898895,-33.198825728286266,-33.198825728286266,-0.16422681448015908
930,0,0.27373259783147497,0.319834701290137,-33.344927831744926,-33.344927831744926,-0.14610210345865937
935,0,0.22062106043356794,0.3192476383264887,-33.54355440963785,-33.54355440963785,-0.1986265778929237
940,0,0.31861850384323,0.31924393753541075,-33.64417984333003,-33.64417984333003,-0.10062543369217991
945,0,0.28531876866133377,0.31904554473497754,-33.77790661940367,-33.77790661940367,-0.1337267760736438
950,0,0.16570346062339325,0.3181540209901427,-34.03035717977043,-34.03035717977043,-0.2524505603667535
955,0,0.1482986034902377,0.3171721977675999,-34.299230774047786,-34.299230774047786,-0.268873594277359
960,0,0.08199551309480735,0.3158206076258022,-34.63305586857878,-34.63305586857878,-0.33382509453099374
965,0,0.21455004466452515,0.3152419186945949,-34.83374774260885,-34.83374774260885,-0.2006918740300705
970,0,0.2771200186358387,0.3150253169897156,-34.97165304096273,-34.97165304096273,-0.13790529835387844
975,0,0.28346897459108666,0.31484703256938434,-35.103031098941024,-35.103031098941024,-0.13137805797829571
980,0,0.14162911241012083,0.31387389818646716,-35.37527588471737,-35.37527588471737,-0.27224478577634414
985,0,0.2656818981956163,0.31360466913623897,-35.52319865565799,-35.52319865565799,-0.14792277094062456
990,0,0.13598247119819543,0.31261787914769423,-35.79983406360749,-35.79983406360749,-0.2766354079494988
995,0,0.193339106910335,0.3119588804060514,-36.01845383710321,-36.01845383710321,-0.2186197734957176
1000,0,0.3554602026844741,0.31219789866032843,-36.075191533079064,-36.075191533079064,-0.05673769597585476
