t_stamp,drift,batch_loss,avg_loss,cum_loss,mincum_loss,PH
275,0,0.4017482931304358,0.4400468282683425,-19.536858998647787,-19.536858998647787,-0.3382985351379091
280,0,0.40983112869990934,0.4394974519125528,-19.86652532186043,-19.86652532186043,-0.329666323212642
285,0,0.3048070189331159,0.43709226560934855,-20.298810568536663,-20.298810568536663,-0.43228524667623347
290,0,0.3495535246189269,0.4355564982235517,-20.68481354214129,-20.68481354214129,-0.38600297360462577
295,0,0.3193049549544787,0.4335521612706366,-21.099060748457447,-21.099060748457447,-0.4142472063161584
300,0,0.3593124123884038,0.4322938604421242,-21.472042196511165,-21.472042196511165,-0.3729814480537179
305,0,0.3383352559382134,0.4307278837003924,-21.864434824273346,-21.864434824273346,-0.392392627762181
310,0,0.3270364728765671,0.4290280245065592,-22.26642637590334,-22.26642637590334,-0.4019915516299939
315,0,0.2891521208084004,0.42677196154368563,-22.704046216638627,-22.704046216638627,-0.43761984073528737
320,0,0.296896875556682,0.4247104522423046,-23.13185979332425,-23.13185979332425,-0.42781357668562237
325,0,0.431987596832634,0.4248241576265285,-23.424696354118144,-23.424696354118144,-0.2928365607938943
330,0,0.3465540233103109,0.4236200017139713,-23.801762332521804,-23.801762332521804,-0.3770659784036603
335,0,0.5116474527074933,0.4249537509714489,-24.01506863078576,-24.01506863078576,-0.21330629826395509
340,0,0.9289383806993486,0.4324759096241041,-23.818606159710512,-24.01506863078576,0.19646247107524673
345,0,0.8275191768604294,0.43828536943640295,-23.729372352286486,-24.01506863078576,0.28569627849927315
350,1,0.9386351032382072,0.4455368148538204,-23.5362740639021,-24.01506863078576,0.4787945668836606
355,1,0.9261926393781902,0.45240332663273997,-23.36248475115665,-24.01506863078576,0.652583879629109
360,1,0.9322473886172101,0.4591616937029438,-23.189399056242383,-24.01506863078576,0.825669574543376
365,1,0.4829384787472872,0.45949192682855966,-23.465952504323656,-24.01506863078576,0.5491161264621027
370,0,0.31539618079990883,0.45751801249940005,-23.908074336023148,-24.01506863078576,0.10699429476261102
375,0,0.19285095541367606,0.45356775791603104,-24.468791138525503,-24.468791138525503,-0.45372250773974443
380,0,0.07105074726014789,0.44794250775932687,-25.14568289902468,-25.14568289902468,-0.6768917604991778
385,0,0.11696937772082672,0.4431457957297834,-25.771859317033638,-25.771859317033638,-0.6261764180089564
390,0,0.17002184727511688,0.43924402503757387,-26.341081494796097,-26.341081494796097,-0.5692221777624589
395,0,0.12419951403441135,0.4348067784037265,-26.95168875916541,-26.95168875916541,-0.6106072643693139
400,0,0.24303777948947053,0.43214332008547296,-27.440794299761414,-27.440794299761414,-0.48910554059600386
405,0,0.18709455735608913,0.428786487719317,-27.982486230124643,-27.982486230124643,-0.5416919303632284
410,0,0.3634601795022404,0.42790369977043763,-28.34692975039284,-28.34692975039284,-0.36444352026819615
415,0,0.12278775435617575,0.42383548716491415,-28.94797748320158,-28.94797748320158,-0.6010477328087411
420,0,0.11681387670349316,0.419795729132527,-29.550959335630615,-29.550959335630615,-0.6029818524290356
425,0,0.299113908467545,0.4182284327602545,-29.970073859923325,-29.970073859923325,-0.41911452429270923
430,0,0.09693392769318578,0.4141092724388819,-30.58724920466902,-30.58724920466902,-0.6171753447456965
435,0,0.22406913865474487,0.4117037011251586,-31.074883767139436,-31.074883767139436,-0.48763456247041503
440,0,0.10451409019133455,0.4078638309884858,-31.67823350793659,-31.67823350793659,-0.6033497407971531
445,0,0.35253002391996346,0.4071806975678868,-32.032884181584514,-32.032884181584514,-0.35465067364792446
450,0,0.1880987135816112,0.404508966055859,-32.54929443405876,-32.54929443405876,-0.5164102524742447
455,0,0.06497869169851789,0.40041823985878267,-33.184733982219015,-33.184733982219015,-0.6354395481602566
460,0,0.1230902727317175,0.39711671644060337,-33.7587604259279,-33.7587604259279,-0.5740264437088882
465,0,0.1523358101937045,0.39423694107299284,-34.300661556807185,-34.300661556807185,-0.5419011308792818
470,0,0.33737523530630786,0.3935757584477988,-34.65686207994867,-34.65686207994867,-0.35620052314148154
475,0,0.11891953804262093,0.39041879039716454,-35.22836133230321,-35.22836133230321,-0.5714992523545419
480,0,0.3089905358127535,0.38949346932234163,-35.60886426581279,-35.60886426581279,-0.3805029335095824
485,0,0.18962640607696352,0.38724777198250593,-36.106485631718336,-36.106485631718336,-0.4976213659055446
490,0,0.17404833247200635,0.3848788893212781,-36.61731618856761,-36.61731618856761,-0.510830556849271
495,0,0.2509677927899251,0.38340733880994454,-37.04975573458763,-37.04975573458763,-0.43243954602002077
500,0,0.13479832495852356,0.3807050669202552,-37.59566247654936,-37.59566247654936,-0.5459067419617298
505,0,0.1426548466183985,0.3781453871320632,-38.13115301706302,-38.13115301706302,-0.5354905405136634
510,0,0.18922696654186424,0.3761356167002526,-38.618061667221404,-38.618061667221404,-0.4869086501583837
515,0,0.1786407756361782,0.37405672363642023,-39.11347761522165,-39.11347761522165,-0.49541594800024313
520,0,0.2161567909020065,0.37241193267043676,-39.56973275699008,-39.56973275699008,-0.4562551417684304
525,0,0.23633515446044653,0.37100907928682864,-40.004406681816455,-40.004406681816455,-0.43467392482637734
530,0,0.10776934465789423,0.3683229595457171,-40.56496029670427,-40.56496029670427,-0.5605536148878159
535,0,0.1173271769424595,0.3657876486103307,-41.11342076837214,-41.11342076837214,-0.548460471667866
540,0,0.3834447646031804,0.36596421977025917,-41.39594022353921,-41.39594022353921,-0.2825194551670762
545,0,0.17736012047859845,0.36409685245053974,-41.88267695551115,-41.88267695551115,-0.4867367319719378
550,0,0.20291462210702077,0.36251663450599547,-42.34227896791012,-42.34227896791012,-0.4596020123989675
555,0,0.19940354651058048,0.36093301229244773,-42.803808433691984,-42.803808433691984,-0.46152946578186516
560,0,0.27330007010594976,0.36009038784834674,-43.19059875143438,-43.19059875143438,-0.3867903177423955
565,0,0.13228146417318334,0.35792077905144043,-43.716238066312634,-43.716238066312634,-0.525639314878255
570,0,0.1351954767802274,0.3558195969545422,-44.236862186486945,-44.236862186486945,-0.5206241201743111
575,0,0.15887594505447075,0.35397900207697147,-44.73196524350944,-44.73196524350944,-0.49510305702249724
580,0,0.11627092219620054,0.3517780013373347,-45.267472322650576,-45.267472322650576,-0.5355070791411336
585,0,0.16211319082213915,0.35003795720416775,-45.7553970890326,-45.7553970890326,-0.4879247663820223
590,0,0.2819361778063125,0.3494188501187327,-46.12287976134501,-46.12287976134501,-0.3674826723124127
595,0,0.10775077397103161,0.3472416602435282,-46.6623706476175,-46.6623706476175,-0.539490886272489
600,0,0.2117123475999055,0.34603157709492444,-47.09668987711252,-47.09668987711252,-0.4343192294950171
605,0,0.26081556607908307,0.34527745310363384,-47.48115176413707,-47.48115176413707,-0.38446188702454975
610,0,0.16019075308945094,0.34365388555964976,-47.96461489660726,-47.96461489660726,-0.4834631324701917
615,0,0.21206534346706948,0.34250963736754036,-48.39505919050773,-48.39505919050773,-0.43044429390047156
620,0,0.22291612023412358,0.34147865877156264,-48.81362172904517,-48.81362172904517,-0.4185625385374365
625,0,0.189224896744985,0.3401773445662073,-49.26457417686639,-49.26457417686639,-0.4509524478212228
630,0,0.254847913239253,0.33945421379225005,-49.649180477419385,-49.649180477419385,-0.3846063005529956
635,0,0.3528195857527453,0.33956652784233826,-49.93592741950897,-49.93592741950897,-0.28674694208958584
640,0,0.21666792221667786,0.3385423727954578,-50.35780187008775,-50.35780187008775,-0.4218744505787768
645,0,0.4498401588581119,0.33946218920919874,-50.54742390043884,-50.54742390043884,-0.1896220303510887
650,0,0.12826002765422212,0.3377310239505514,-51.056894896735166,-51.056894896735166,-0.5094709962963293
655,0,0.14877853981528785,0.3361948248925411,-51.54431118181242,-51.54431118181242,-0.4874162850772521
660,0,0.1390997555548344,0.3346053485269144,-52.0398167747845,-52.0398167747845,-0.49550559297207997
665,0,0.3120670263809984,0.33442504194974715,-52.362174790353244,-52.362174790353244,-0.32235801556874577
670,0,0.9240380681740363,0.33910451041184464,-52.07724123259105,-52.362174790353244,0.2849335577621943
675,1,0.9474361979430643,0.3438945236994921,-51.773699558347474,-52.362174790353244,0.58847523200577
680,1,0.9721883652339324,0.3488030693364799,-51.45031426245002,-52.362174790353244,0.9118605279032224
685,1,0.5033179039101958,0.35000085875178005,-51.5969972172916,-52.362174790353244,0.7651775730616421
690,1,0.44256859970129314,0.35071291829754553,-51.80514153588785,-52.362174790353244,0.5570332544653951
695,1,0.8129905806381175,0.35424175541464914,-51.64639271066438,-52.362174790353244,0.7157820796888643
700,1,0.41738693326687965,0.3547201279741357,-51.88372590537163,-52.362174790353244,0.4784488849816171
705,0,0.4646809480548528,0.3555469010574494,-52.07459185837422,-52.362174790353244,0.2875829319790242
710,0,0.29833876228708184,0.35511019770805724,-52.431363293795194,-52.431363293795194,-0.06918850344194993
715,0,0.24286576891563122,0.3542598611262965,-52.84275738600586,-52.84275738600586,-0.4113940922106636
720,0,0.6798535845648811,0.35670793423485725,-52.81961173567583,-52.84275738600586,0.023145650330029355
725,0,0.30568185537788384,0.3563271426015963,-53.170257022899534,-53.170257022899534,-0.3274996368936769
730,0,0.23005547360159687,0.35539179690530004,-53.59559334620324,-53.59559334620324,-0.4253363233037035
735,0,0.14536982460229253,0.35384751769718964,-54.104071039298134,-54.104071039298134,-0.5084776930948962
740,0,0.18387287353893225,0.3526068268639177,-54.57280499262312,-54.57280499262312,-0.46873395332498546
745,0,0.26422408653657736,0.3519663722238645,-54.9605472783104,-54.9605472783104,-0.3877422856872812
750,0,0.2641897969127741,0.3513348860705473,-55.34769236746817,-55.34769236746817,-0.38714508915776946
755,0,0.44380830773475405,0.35199541051100597,-55.55587947024442,-55.55587947024442,-0.2081871027762503
760,0,0.35331592297327286,0.35200477584761775,-55.85456832311876,-55.85456832311876,-0.2986888528743421
765,0,0.21139556015242666,0.3510145701032854,-56.29418733306962,-56.29418733306962,-0.4396190099508601
770,0,0.40882585593886933,0.35141884482940833,-56.53678032196016,-56.53678032196016,-0.24259298889053582
775,0,0.22824824226358104,0.3505634934227012,-56.95909557311928,-56.95909557311928,-0.4223152511591195
780,0,0.35316659345553114,0.35058144583672074,-57.256510425500466,-57.256510425500466,-0.2974148523811877
785,0,0.3798776409326189,0.3507821047072406,-57.527414889275086,-57.527414889275086,-0.2709044637746203
790,0,0.2951159395319819,0.35040342331149055,-57.88270237305459,-57.88270237305459,-0.3552874837795059
795,0,0.34726916508456523,0.35038224589103834,-58.18581545386107,-58.18581545386107,-0.3031130808064759
800,0,0.3500177170542264,0.35037979938877784,-58.48617753619561,-58.48617753619561,-0.3003620823345443
805,0,0.17965525434567864,0.3492416357551572,-58.95576391760509,-58.95576391760509,-0.46958638140947784
810,0,0.1984232789564567,0.3482428386902651,-59.4055834773389,-59.4055834773389,-0.44981955973381105
815,0,0.5195926447546229,0.34937014004595174,-59.53536097263022,-59.53536097263022,-0.12977749529132154
820,0,0.22032861877215773,0.3485267314101753,-59.96355908526824,-59.96355908526824,-0.42819811263801455
825,0,0.16645494852502557,0.3473444471057263,-60.44444858384893,-60.44444858384893,-0.4808894985806944
830,0,0.17494558314095904,0.34623219637046976,-60.91573519707844,-60.91573519707844,-0.47128661322950904
835,0,0.3654681777121409,0.34635550394317277,-61.19662252330947,-61.19662252330947,-0.2808873262310314
840,0,0.2040452846210427,0.34544906942519743,-61.63802630811362,-61.63802630811362,-0.44140378480415166
845,0,0.2444427340316909,0.34480978882144103,-62.03839336290337,-62.03839336290337,-0.4003670547897471
850,0,0.20776983864158272,0.3439479023423224,-62.47457142660411,-62.47457142660411,-0.4361780637007371
855,0,0.3075175755599703,0.3437202127999327,-62.810774063844065,-62.810774063844065,-0.3362026372399569
860,0,0.3314501510531118,0.3436440012362878,-63.122967914027235,-63.122967914027235,-0.3121938501831707
865,0,0.16165057054685408,0.34252058499746413,-63.603837928477844,-63.603837928477844,-0.48087001445060906
870,0,0.24374732973576316,0.34191461410628804,-64.00200521284837,-64.00200521284837,-0.39816728437052973
875,0,0.2838346622969575,0.34156046805867013,-64.35973101861008,-64.35973101861008,-0.357725805761703
880,0,0.19254206351918496,0.3406573262129763,-64.80784628130387,-64.80784628130387,-0.4481152626937899
885,0,0.21948472613672582,0.3399273707908302,-65.22828892595797,-65.22828892595797,-0.4204426446541021
890,0,0.29496460186923723,0.3396581326535752,-65.5729824567423,-65.5729824567423,-0.3446935307843262
895,0,0.18017901939001107,0.3387088522174826,-66.03151228956976,-66.03151228956976,-0.45852983282746607
900,0,0.2485197232396074,0.33817518873240643,-66.42116775506256,-66.42116775506256,-0.38965546549279395
905,0,0.3027901191476994,0.33796704126426114,-66.75634467717911,-66.75634467717911,-0.3351769221165597
910,0,0.16688271446282815,0.3369665481250715,-67.22642851084136,-67.22642851084136,-0.47008383366224393
915,0,0.2542210177622718,0.3364854694601715,-67.60869296253925,-67.60869296253925,-0.3822644516978926
920,0,0.33783909061737416,0.3364932938599241,-67.9073471657818,-67.9073471657818,-0.298654203242549
925,0,0.3069819721621083,0.3363236885628102,-68.2366888821825,-68.2366888821825,-0.3293417164007053
930,0,0.35398605700010244,0.33642461638245186,-68.51912744156486,-68.51912744156486,-0.2824385593823564
935,0,0.3625725295784171,0.33657318407106523,-68.79312809605752,-68.79312809605752,-0.274000654492653
940,0,0.3486093296559618,0.33664118489357875,-69.08115995129513,-69.08115995129513,-0.28803185523761954
945,0,0.30951231890219943,0.33648877553407663,-69.40813640792702,-69.40813640792702,-0.3269764566318827
950,0,0.21951250627690894,0.33583527682314274,-69.82445917847325,-69.82445917847325,-0.41632277054623046
955,0,0.1289150977644456,0.3346857202728166,-70.33022980098161,-70.33022980098161,-0.5057706225083649
960,0,0.1306477270581299,0.33355843854234873,-70.83314051246583,-70.83314051246583,-0.5029107114842191
965,0,0.36257280311560763,0.33371785812791604,-71.10428556747813,-71.10428556747813,-0.2711450550122976
970,0,0.3801314010646433,0.3339714840456031,-71.35812565045909,-71.35812565045909,-0.2538400829809575
975,0,0.2473656941381587,0.3335008004048018,-71.74426075672574,-71.74426075672574,-0.38613510626665004
980,0,0.1699388380714494,0.3326166816894864,-72.20693860034378,-72.20693860034378,-0.46267784361803876
985,0,0.27201123338288463,0.3322908459459025,-72.5672182129068,-72.5672182129068,-0.3602796125630192
990,0,0.01947348638746572,0.33061802584131195,-73.17836275236064,-73.17836275236064,-0.6111445394538464
995,0,0.3142885448738762,0.3305311668999958,-73.49460537438677,-73.49460537438677,-0.31624262202612385
1000,0,0.4538206394701201,0.3311834921516896,-73.67196822706833,-73.67196822706833,-0.17736285268156848
